id_number,age,birth_year,country,ranking,prefix,full_name,first_name,last_name,first_last_name,second_last_name
289,54.0,1970.0,Brasil,LOWER,,Lucía Pérez Alonso,Lucía,Pérez Alonso,Pérez,Alonso
290,,,,,,Marta Pérez,Marta,Pérez,Pérez,
291,52.0,1972.0,Brasil,LOWER,,Francisco Muñoz Ruiz,Francisco,Muñoz Ruiz,Muñoz,Ruiz
292,,,,,,Marta Álvarez Pérez,Marta,Álvarez Pérez,Álvarez,Pérez
293,56.0,1968.0,México,LOWER,,José Rodríguez Muñoz,José,Rodríguez Muñoz,Rodríguez,Muñoz
294,42.0,1982.0,Uruguay,MID,,Elena Díaz,Elena,Díaz,Díaz,
295,-1.0,0.0,Argentina,LOWER,,Juan Muñoz,Juan,Muñoz,Muñoz,
296,82.0,1942.0,Argentina,LOWER,,María Jiménez Álvarez,María,Jiménez Álvarez,Jiménez,Álvarez
297,48.0,1976.0,Uruguay,MID,,Elena Pérez Alonso,Elena,Pérez Alonso,Pérez,Alonso
298,39.0,1985.0,Chile,LOWER,,Carlos Alonso,Carlos,Alonso,Alonso,
299,43.0,1981.0,Brasil,LOWER,,Lucía Álvarez,Lucía,Álvarez,Álvarez,
300,63.0,1961.0,Paraguay,LOWER,Col,María Alonso,María,Alonso,Alonso,
301,,,,,Mg,Javier Rodríguez,Javier,Rodríguez,Rodríguez,
302,71.0,1953.0,Argentina,LOWER,,Francisco Pérez,Francisco,Pérez,Pérez,
303,-1.0,0.0,Brasil,MID,,Luis Romero López,Luis,Romero López,Romero,López
304,68.0,1956.0,Chile,MID,,Javier Gómez,Javier,Gómez,Gómez,
305,65.0,1959.0,Uruguay,UPPER,,Pilar Jiménez Moreno,Pilar,Jiménez Moreno,Jiménez,Moreno
306,,,,,,Luis Díaz,Luis,Díaz,Díaz,
307,74.0,1950.0,Uruguay,LOWER,,Ana Alonso,Ana,Alonso,Alonso,
308,64.0,1960.0,Argentina,LOWER,,Lucía Álvarez Martínez,Lucía,Álvarez Martínez,Álvarez,Martínez
309,,,,,,Pilar Alonso Jiménez,Pilar,Alonso Jiménez,Alonso,Jiménez
310,34.0,1990.0,Argentina,LOWER,,María Alonso,María,Alonso,Alonso,
311,45.0,1979.0,Unknown,MID,,Francisco Martín,Francisco,Martín,Martín,
312,-1.0,0.0,Brasil,UPPER,,Pilar Pérez Martínez,Pilar,Pérez Martínez,Pérez,Martínez
313,-1.0,0.0,México,MID,,Pedro Hernández,Pedro,Hernández,Hernández,
314,48.0,1976.0,Brasil,LOWER,,Pedro Rodríguez Muñoz,Pedro,Rodríguez Muñoz,Rodríguez,Muñoz
315,74.0,1950.0,Uruguay,LOWER,Mg,Sofía Hernández Álvarez,Sofía,Hernández Álvarez,Hernández,Álvarez
316,36.0,1988.0,Paraguay,UPPER,,Pedro Martínez Álvarez,Pedro,Martínez Álvarez,Martínez,Álvarez
317,48.0,1976.0,Argentina,MID,,Carmen Martínez,Carmen,Martínez,Martínez,
318,-1.0,0.0,Argentina,LOWER,,Rafael Álvarez Martínez,Rafael,Álvarez Martínez,Álvarez,Martínez
319,,,,,,Sofía Rodríguez Fernández,Sofía,Rodríguez Fernández,Rodríguez,Fernández
320,66.0,1958.0,Unknown,UPPER,,Teresa Martín,Teresa,Martín,Martín,
321,63.0,1961.0,Chile,MID,,Lucía Martín González,Lucía,Martín González,Martín,González
322,39.0,1985.0,Uruguay,LOWER,,Marta Gutiérrez,Marta,Gutiérrez,Gutiérrez,
323,50.0,1974.0,Brasil,UPPER,Dr,Carmen Martínez,Carmen,Martínez,Martínez,
324,58.0,1966.0,Paraguay,MID,,Carlos Martínez,Carlos,Martínez,Martínez,
325,41.0,1983.0,Chile,MID,,Isabel Díaz,Isabel,Díaz,Díaz,
326,,,,,,Ana Díaz,Ana,Díaz,Díaz,
327,52.0,1972.0,Argentina,LOWER,,Luis Moreno,Luis,Moreno,Moreno,
328,-1.0,0.0,Paraguay,MID,,Teresa Martín,Teresa,Martín,Martín,
329,69.0,1955.0,México,UPPER,,Isabel Álvarez Rodríguez,Isabel,Álvarez Rodríguez,Álvarez,Rodríguez
330,,,,,,Luis Pérez Romero,Luis,Pérez Romero,Pérez,Romero
331,72.0,1952.0,Argentina,MID,,Fernando Moreno,Fernando,Moreno,Moreno,
332,44.0,1980.0,México,LOWER,,Pablo Gómez,Pablo,Gómez,Gómez,
333,54.0,1970.0,Chile,UPPER,,Juan Hernández,Juan,Hernández,Hernández,
334,,,,,,Javier Jiménez González,Javier,Jiménez González,Jiménez,González
335,39.0,1985.0,Chile,UPPER,,Marta García Gutiérrez,Marta,García Gutiérrez,García,Gutiérrez
336,77.0,1947.0,Paraguay,LOWER,,Isabel Ruiz López,Isabel,Ruiz López,Ruiz,López
337,77.0,1947.0,Argentina,LOWER,,Fernando Sánchez,Fernando,Sánchez,Sánchez,
338,51.0,1973.0,Uruguay,MID,,Isabel González,Isabel,González,González,
339,,,,,,Luis Romero Fernández,Luis,Romero Fernández,Romero,Fernández
340,,,,,,Elena Gutiérrez,Elena,Gutiérrez,Gutiérrez,
341,-1.0,0.0,Unknown,MID,,María Jiménez,María,Jiménez,Jiménez,
342,53.0,1971.0,Uruguay,UPPER,,Isabel Ruiz Pérez,Isabel,Ruiz Pérez,Ruiz,Pérez
343,82.0,1942.0,Chile,MID,,Juan Romero Pérez,Juan,Romero Pérez,Romero,Pérez
344,39.0,1985.0,Argentina,LOWER,,Marta Álvarez Gutiérrez,Marta,Álvarez Gutiérrez,Álvarez,Gutiérrez
345,67.0,1957.0,Paraguay,LOWER,Sr,María López,María,López,López,
346,48.0,1976.0,Argentina,MID,Mg,Teresa Martín Muñoz,Teresa,Martín Muñoz,Martín,Muñoz
347,,,,,,Pedro García,Pedro,García,García,
348,47.0,1977.0,Argentina,UPPER,Mg,Carmen García González,Carmen,García González,García,González
349,46.0,1978.0,Uruguay,UPPER,,Carmen Jiménez,Carmen,Jiménez,Jiménez,
350,58.0,1966.0,Uruguay,MID,,Rafael Sánchez Gómez,Rafael,Sánchez Gómez,Sánchez,Gómez
351,38.0,1986.0,Paraguay,UPPER,,Pablo Sánchez,Pablo,Sánchez,Sánchez,
352,72.0,1952.0,Brasil,LOWER,,Pablo Alonso,Pablo,Alonso,Alonso,
353,69.0,1955.0,Paraguay,MID,,Ana Muñoz Sánchez,Ana,Muñoz Sánchez,Muñoz,Sánchez
354,-1.0,0.0,Chile,LOWER,,María González,María,González,González,
355,,,,,,Carmen Moreno Martín,Carmen,Moreno Martín,Moreno,Martín
356,51.0,1973.0,Chile,MID,Sr,Marta González,Marta,González,González,
357,65.0,1959.0,Brasil,UPPER,,José Ruiz,José,Ruiz,Ruiz,
358,69.0,1955.0,Argentina,UPPER,,Javier Ruiz Romero,Javier,Ruiz Romero,Ruiz,Romero
359,66.0,1958.0,Brasil,UPPER,,Carlos Hernández López,Carlos,Hernández López,Hernández,López
360,56.0,1968.0,Uruguay,MID,,Carlos García Fernández,Carlos,García Fernández,García,Fernández
361,-1.0,0.0,México,LOWER,,Elena Rodríguez,Elena,Rodríguez,Rodríguez,
362,48.0,1976.0,Unknown,MID,,Fernando Gutiérrez,Fernando,Gutiérrez,Gutiérrez,
363,51.0,1973.0,Chile,MID,,Francisco Rodríguez Ruiz,Francisco,Rodríguez Ruiz,Rodríguez,Ruiz
364,67.0,1957.0,Paraguay,LOWER,,Marta Alonso González,Marta,Alonso González,Alonso,González
365,56.0,1968.0,Unknown,UPPER,,Isabel Álvarez,Isabel,Álvarez,Álvarez,
366,,,,,,Francisco Sánchez,Francisco,Sánchez,Sánchez,
367,41.0,1983.0,Brasil,UPPER,,Pablo Gutiérrez Sánchez,Pablo,Gutiérrez Sánchez,Gutiérrez,Sánchez
368,,,,,,Luis Moreno,Luis,Moreno,Moreno,
369,33.0,1991.0,Argentina,LOWER,,Carmen Gutiérrez Martín,Carmen,Gutiérrez Martín,Gutiérrez,Martín
370,44.0,1980.0,Uruguay,MID,,Rafael García Muñoz,Rafael,García Muñoz,García,Muñoz
371,75.0,1949.0,Uruguay,LOWER,,Sofía Gómez Pérez,Sofía,Gómez Pérez,Gómez,Pérez
372,42.0,1982.0,Argentina,MID,,Rafael Muñoz Ruiz,Rafael,Muñoz Ruiz,Muñoz,Ruiz
373,56.0,1968.0,Uruguay,UPPER,,Pedro Díaz Gutiérrez,Pedro,Díaz Gutiérrez,Díaz,Gutiérrez
374,70.0,1954.0,Chile,UPPER,,Isabel Moreno,Isabel,Moreno,Moreno,
375,84.0,1940.0,Argentina,MID,,Carlos Jiménez López,Carlos,Jiménez López,Jiménez,López
376,,,,,Dr,José Rodríguez,José,Rodríguez,Rodríguez,
377,45.0,1979.0,Argentina,UPPER,,Carlos Romero,Carlos,Romero,Romero,
378,49.0,1975.0,Argentina,MID,,Carmen Romero,Carmen,Romero,Romero,
379,-1.0,0.0,México,LOWER,,Sofía Sánchez Hernández,Sofía,Sánchez Hernández,Sánchez,Hernández
380,,,,,Sr,Rafael Ruiz,Rafael,Ruiz,Ruiz,
381,,,,,,Juan Fernández,Juan,Fernández,Fernández,
382,35.0,1989.0,Brasil,MID,,Ana Díaz Álvarez,Ana,Díaz Álvarez,Díaz,Álvarez
383,28.0,1996.0,Brasil,LOWER,,Marta García,Marta,García,García,
384,,,,,,Carmen Gutiérrez,Carmen,Gutiérrez,Gutiérrez,
385,84.0,1940.0,Argentina,UPPER,,Pilar Gutiérrez González,Pilar,Gutiérrez González,Gutiérrez,González
386,47.0,1977.0,Argentina,UPPER,Sr,Carlos Romero Jiménez,Carlos,Romero Jiménez,Romero,Jiménez
387,40.0,1984.0,Brasil,MID,,Javier López,Javier,López,López,
388,71.0,1953.0,Unknown,UPPER,,Pablo Díaz,Pablo,Díaz,Díaz,
389,37.0,1987.0,Argentina,LOWER,,José Moreno,José,Moreno,Moreno,
390,34.0,1990.0,México,MID,,Pilar Hernández,Pilar,Hernández,Hernández,
391,54.0,1970.0,Brasil,MID,Sra,Elena Alonso Muñoz,Elena,Alonso Muñoz,Alonso,Muñoz
392,82.0,1942.0,Chile,MID,,Teresa González,Teresa,González,González,
393,38.0,1986.0,México,LOWER,,Javier Fernández García,Javier,Fernández García,Fernández,García
394,42.0,1982.0,Brasil,LOWER,,Francisco Gómez,Francisco,Gómez,Gómez,
395,-1.0,0.0,Paraguay,LOWER,,Pilar Jiménez,Pilar,Jiménez,Jiménez,
396,-1.0,0.0,Chile,LOWER,,Fernando Álvarez,Fernando,Álvarez,Álvarez,
397,77.0,1947.0,Argentina,UPPER,,Pedro Gutiérrez Martín,Pedro,Gutiérrez Martín,Gutiérrez,Martín
398,39.0,1985.0,México,MID,,Carlos Martínez González,Carlos,Martínez González,Martínez,González
399,,,,,,Sofía Martínez Pérez,Sofía,Martínez Pérez,Martínez,Pérez
400,74.0,1950.0,Chile,UPPER,,Lucía Ruiz Moreno,Lucía,Ruiz Moreno,Ruiz,Moreno
401,37.0,1987.0,Argentina,MID,,Luis Gómez,Luis,Gómez,Gómez,
402,,,,,,José Ruiz Gómez,José,Ruiz Gómez,Ruiz,Gómez
403,72.0,1952.0,Brasil,UPPER,,Carlos Hernández,Carlos,Hernández,Hernández,
404,,,,,,Carmen Hernández,Carmen,Hernández,Hernández,
405,80.0,1944.0,Chile,LOWER,,Ana Martín González,Ana,Martín González,Martín,González
406,,,,,,Ana González Jiménez,Ana,González Jiménez,González,Jiménez
407,,,,,,Carmen Sánchez Muñoz,Carmen,Sánchez Muñoz,Sánchez,Muñoz
408,42.0,1982.0,Chile,MID,,Pedro Martínez,Pedro,Martínez,Martínez,
409,,,,,,Marta González,Marta,González,González,
410,-1.0,0.0,Paraguay,MID,,Elena Martín,Elena,Martín,Martín,
411,,,,,,Teresa Jiménez,Teresa,Jiménez,Jiménez,
412,79.0,1945.0,Brasil,UPPER,,José López Ruiz,José,López Ruiz,López,Ruiz
413,-1.0,0.0,México,LOWER,,Carlos González,Carlos,González,González,
414,-1.0,0.0,Argentina,MID,,Pablo Martín,Pablo,Martín,Martín,
415,51.0,1973.0,Brasil,UPPER,,Javier Rodríguez,Javier,Rodríguez,Rodríguez,
416,75.0,1949.0,Paraguay,UPPER,,Isabel Díaz Álvarez,Isabel,Díaz Álvarez,Díaz,Álvarez
417,35.0,1989.0,Argentina,LOWER,,Luis Díaz Sánchez,Luis,Díaz Sánchez,Díaz,Sánchez
418,38.0,1986.0,Uruguay,MID,,Carlos Jiménez,Carlos,Jiménez,Jiménez,
419,44.0,1980.0,Uruguay,LOWER,,Ana Fernández García,Ana,Fernández García,Fernández,García
420,,,,,Sr,Elena López García,Elena,López García,López,García
421,47.0,1977.0,Argentina,MID,Sr,Javier Jiménez Alonso,Javier,Jiménez Alonso,Jiménez,Alonso
422,79.0,1945.0,Chile,LOWER,,Carmen Fernández,Carmen,Fernández,Fernández,
423,56.0,1968.0,Uruguay,MID,,Isabel Hernández,Isabel,Hernández,Hernández,
424,50.0,1974.0,México,LOWER,,Pedro Muñoz,Pedro,Muñoz,Muñoz,
425,50.0,1974.0,Chile,UPPER,,Carmen Romero Martín,Carmen,Romero Martín,Romero,Martín
426,,,,,,Fernando Sánchez,Fernando,Sánchez,Sánchez,
427,79.0,1945.0,Chile,UPPER,,Teresa Romero,Teresa,Romero,Romero,
428,-1.0,0.0,Argentina,LOWER,,Pilar Alonso Fernández,Pilar,Alonso Fernández,Alonso,Fernández
429,57.0,1967.0,Chile,MID,,Carlos Alonso,Carlos,Alonso,Alonso,
430,-1.0,0.0,Argentina,LOWER,,Pilar Gutiérrez,Pilar,Gutiérrez,Gutiérrez,
431,59.0,1965.0,Argentina,LOWER,,Pedro Martín,Pedro,Martín,Martín,
432,-1.0,0.0,Paraguay,MID,,Luis Martín Moreno,Luis,Martín Moreno,Martín,Moreno
433,71.0,1953.0,Argentina,UPPER,Sr,Pilar Fernández Martín,Pilar,Fernández Martín,Fernández,Martín
434,,,,,,Rafael Gutiérrez González,Rafael,Gutiérrez González,Gutiérrez,González
435,66.0,1958.0,Argentina,LOWER,,Elena Fernández,Elena,Fernández,Fernández,
436,68.0,1956.0,Unknown,UPPER,,Pablo Pérez,Pablo,Pérez,Pérez,
437,28.0,1996.0,Brasil,LOWER,,Marta González,Marta,González,González,
438,47.0,1977.0,Uruguay,MID,,Teresa Gómez,Teresa,Gómez,Gómez,
439,74.0,1950.0,Chile,LOWER,,Carlos Hernández Fernández,Carlos,Hernández Fernández,Hernández,Fernández
440,59.0,1965.0,Argentina,UPPER,Dr,Ana Moreno González,Ana,Moreno González,Moreno,González
441,62.0,1962.0,Uruguay,MID,,Marta Martín Romero,Marta,Martín Romero,Martín,Romero
442,-1.0,0.0,Paraguay,LOWER,,Sofía Alonso,Sofía,Alonso,Alonso,
443,38.0,1986.0,Paraguay,MID,,María Jiménez,María,Jiménez,Jiménez,
444,40.0,1984.0,Brasil,UPPER,,Rafael Rodríguez Hernández,Rafael,Rodríguez Hernández,Rodríguez,Hernández
445,77.0,1947.0,Chile,LOWER,,Juan Díaz,Juan,Díaz,Díaz,
446,44.0,1980.0,México,UPPER,,Pablo Ruiz,Pablo,Ruiz,Ruiz,
447,52.0,1972.0,Argentina,LOWER,,Francisco Gutiérrez,Francisco,Gutiérrez,Gutiérrez,
448,68.0,1956.0,Brasil,MID,,Sofía Ruiz,Sofía,Ruiz,Ruiz,
449,46.0,1978.0,Argentina,MID,,María Alonso Gutiérrez,María,Alonso Gutiérrez,Alonso,Gutiérrez
450,,,,,,Lucía Romero,Lucía,Romero,Romero,
451,,,,,,Carlos Fernández Martín,Carlos,Fernández Martín,Fernández,Martín
452,,,,,,Juan González,Juan,González,González,
453,79.0,1945.0,México,UPPER,Mg,Fernando González Fernández,Fernando,González Fernández,González,Fernández
454,70.0,1954.0,Chile,UPPER,,Carmen Muñoz Alonso,Carmen,Muñoz Alonso,Muñoz,Alonso
455,45.0,1979.0,Chile,UPPER,Sra,Pilar Alonso Ruiz,Pilar,Alonso Ruiz,Alonso,Ruiz
456,,,,,,Javier Díaz Fernández,Javier,Díaz Fernández,Díaz,Fernández
457,,,,,,Elena González Ruiz,Elena,González Ruiz,González,Ruiz
458,49.0,1975.0,Brasil,LOWER,,José Muñoz Martín,José,Muñoz Martín,Muñoz,Martín
459,74.0,1950.0,Chile,MID,,Javier González,Javier,González,González,
460,82.0,1942.0,Argentina,MID,,Ana Ruiz,Ana,Ruiz,Ruiz,
461,45.0,1979.0,Argentina,MID,Dr,Juan Alonso,Juan,Alonso,Alonso,
462,,,,,,Lucía Martín,Lucía,Martín,Martín,
463,-1.0,0.0,Brasil,MID,,Marta Muñoz,Marta,Muñoz,Muñoz,
464,68.0,1956.0,México,LOWER,,Sofía Rodríguez,Sofía,Rodríguez,Rodríguez,
465,,,,,,Teresa Alonso,Teresa,Alonso,Alonso,
466,77.0,1947.0,Brasil,MID,,Marta Gómez,Marta,Gómez,Gómez,
467,,,,,,Ana Álvarez,Ana,Álvarez,Álvarez,
468,41.0,1983.0,México,UPPER,,Juan Rodríguez,Juan,Rodríguez,Rodríguez,
469,53.0,1971.0,Uruguay,MID,Dr,Luis Moreno,Luis,Moreno,Moreno,
470,45.0,1979.0,Uruguay,MID,,Pilar Gutiérrez García,Pilar,Gutiérrez García,Gutiérrez,García
471,48.0,1976.0,Argentina,LOWER,,Carlos González Gutiérrez,Carlos,González Gutiérrez,González,Gutiérrez
472,62.0,1962.0,Brasil,UPPER,,Javier Ruiz González,Javier,Ruiz González,Ruiz,González
473,65.0,1959.0,Paraguay,LOWER,,Pilar González,Pilar,González,González,
474,29.0,1995.0,México,LOWER,,Luis Gutiérrez,Luis,Gutiérrez,Gutiérrez,
475,41.0,1983.0,México,LOWER,,Sofía García,Sofía,García,García,
476,48.0,1976.0,México,LOWER,,Sofía Ruiz,Sofía,Ruiz,Ruiz,
477,-1.0,0.0,Argentina,LOWER,,Francisco Muñoz Romero,Francisco,Muñoz Romero,Muñoz,Romero
478,29.0,1995.0,Uruguay,LOWER,,Luis Hernández Martínez,Luis,Hernández Martínez,Hernández,Martínez
479,42.0,1982.0,Uruguay,UPPER,Sr,Francisco Sánchez,Francisco,Sánchez,Sánchez,
480,,,,,,Carlos Álvarez Álvarez,Carlos,Álvarez Álvarez,Álvarez,Álvarez
481,32.0,1992.0,Paraguay,LOWER,,Fernando Moreno Martín,Fernando,Moreno Martín,Moreno,Martín
482,73.0,1951.0,Brasil,UPPER,,Teresa Sánchez Muñoz,Teresa,Sánchez Muñoz,Sánchez,Muñoz
483,53.0,1971.0,Brasil,MID,,Pedro Sánchez Rodríguez,Pedro,Sánchez Rodríguez,Sánchez,Rodríguez
484,35.0,1989.0,Argentina,UPPER,,Luis Hernández,Luis,Hernández,Hernández,
485,82.0,1942.0,Chile,UPPER,,Pablo Pérez Álvarez,Pablo,Pérez Álvarez,Pérez,Álvarez
486,47.0,1977.0,Chile,MID,,Marta Álvarez,Marta,Álvarez,Álvarez,
487,66.0,1958.0,Argentina,UPPER,,Pilar González,Pilar,González,González,
488,84.0,1940.0,Chile,UPPER,,José Rodríguez,José,Rodríguez,Rodríguez,
489,48.0,1976.0,Paraguay,LOWER,,Marta López Martín,Marta,López Martín,López,Martín
490,80.0,1944.0,Chile,UPPER,,Elena Romero Pérez,Elena,Romero Pérez,Romero,Pérez
491,,,,,,Pilar Martínez,Pilar,Martínez,Martínez,
492,42.0,1982.0,Argentina,MID,,Teresa Díaz Fernández,Teresa,Díaz Fernández,Díaz,Fernández
493,,,,,,Rafael Pérez,Rafael,Pérez,Pérez,
494,,,,,,Carmen Rodríguez Jiménez,Carmen,Rodríguez Jiménez,Rodríguez,Jiménez
495,,,,,,Pablo Sánchez Gómez,Pablo,Sánchez Gómez,Sánchez,Gómez
496,,,,,Col,Sofía Hernández Rodríguez,Sofía,Hernández Rodríguez,Hernández,Rodríguez
497,,,,,,Luis Gómez,Luis,Gómez,Gómez,
498,55.0,1969.0,Paraguay,UPPER,,Carmen Gutiérrez Martínez,Carmen,Gutiérrez Martínez,Gutiérrez,Martínez
499,81.0,1943.0,Chile,MID,,Francisco Gómez,Francisco,Gómez,Gómez,
500,60.0,1964.0,Uruguay,MID,,Javier Martínez Rodríguez,Javier,Martínez Rodríguez,Martínez,Rodríguez
501,72.0,1952.0,Brasil,UPPER,,Javier Fernández,Javier,Fernández,Fernández,
502,56.0,1968.0,Argentina,MID,,Fernando Alonso Sánchez,Fernando,Alonso Sánchez,Alonso,Sánchez
503,47.0,1977.0,Uruguay,UPPER,,Isabel Martínez,Isabel,Martínez,Martínez,
504,33.0,1991.0,Paraguay,LOWER,,Isabel Pérez,Isabel,Pérez,Pérez,
505,34.0,1990.0,Uruguay,LOWER,,Elena Fernández,Elena,Fernández,Fernández,
506,-1.0,0.0,Unknown,UPPER,,Ana Romero Martínez,Ana,Romero Martínez,Romero,Martínez
507,35.0,1989.0,Uruguay,LOWER,,Pablo Jiménez Moreno,Pablo,Jiménez Moreno,Jiménez,Moreno
508,30.0,1994.0,Uruguay,LOWER,,Pablo Sánchez,Pablo,Sánchez,Sánchez,
509,54.0,1970.0,Brasil,MID,Sra,Ana Sánchez Díaz,Ana,Sánchez Díaz,Sánchez,Díaz
510,60.0,1964.0,Chile,MID,,Fernando Alonso Pérez,Fernando,Alonso Pérez,Alonso,Pérez
511,48.0,1976.0,Brasil,UPPER,,Javier Sánchez Gutiérrez,Javier,Sánchez Gutiérrez,Sánchez,Gutiérrez
512,-1.0,0.0,Uruguay,LOWER,,Pedro Ruiz Rodríguez,Pedro,Ruiz Rodríguez,Ruiz,Rodríguez
513,45.0,1979.0,Brasil,LOWER,Sr,Isabel Muñoz Gutiérrez,Isabel,Muñoz Gutiérrez,Muñoz,Gutiérrez
514,52.0,1972.0,México,LOWER,Lic,Elena Martín Sánchez,Elena,Martín Sánchez,Martín,Sánchez
515,-1.0,0.0,México,LOWER,,Marta Muñoz,Marta,Muñoz,Muñoz,
516,,,,,,Rafael Moreno González,Rafael,Moreno González,Moreno,González
517,34.0,1990.0,México,LOWER,,José Martín Ruiz,José,Martín Ruiz,Martín,Ruiz
518,42.0,1982.0,Argentina,LOWER,,Sofía Sánchez,Sofía,Sánchez,Sánchez,
519,,,,,,Luis Romero Álvarez,Luis,Romero Álvarez,Romero,Álvarez
520,36.0,1988.0,México,MID,,Carlos Ruiz,Carlos,Ruiz,Ruiz,
521,73.0,1951.0,Uruguay,UPPER,,Juan Ruiz,Juan,Ruiz,Ruiz,
522,-1.0,0.0,Chile,LOWER,,José Jiménez Gómez,José,Jiménez Gómez,Jiménez,Gómez
523,68.0,1956.0,México,UPPER,,Pilar Ruiz Jiménez,Pilar,Ruiz Jiménez,Ruiz,Jiménez
524,55.0,1969.0,Argentina,UPPER,,Juan Pérez,Juan,Pérez,Pérez,
525,28.0,1996.0,Brasil,LOWER,Sr,Pedro Álvarez,Pedro,Álvarez,Álvarez,
526,59.0,1965.0,México,UPPER,,Rafael Álvarez Hernández,Rafael,Álvarez Hernández,Álvarez,Hernández
527,41.0,1983.0,Brasil,MID,,Rafael Jiménez Martín,Rafael,Jiménez Martín,Jiménez,Martín
528,32.0,1992.0,Brasil,LOWER,,Teresa Hernández Pérez,Teresa,Hernández Pérez,Hernández,Pérez
529,39.0,1985.0,Argentina,LOWER,,Pedro Jiménez Martín,Pedro,Jiménez Martín,Jiménez,Martín
530,57.0,1967.0,México,LOWER,Sra,Marta González,Marta,González,González,
531,51.0,1973.0,México,UPPER,,Pablo Martín Pérez,Pablo,Martín Pérez,Martín,Pérez
532,45.0,1979.0,Argentina,UPPER,,Lucía Sánchez Jiménez,Lucía,Sánchez Jiménez,Sánchez,Jiménez
533,,,,,Mg,Marta Álvarez García,Marta,Álvarez García,Álvarez,García
534,-1.0,0.0,México,UPPER,,Marta Rodríguez Gómez,Marta,Rodríguez Gómez,Rodríguez,Gómez
535,34.0,1990.0,Uruguay,MID,,Isabel Ruiz,Isabel,Ruiz,Ruiz,
536,55.0,1969.0,México,MID,,Sofía González,Sofía,González,González,
537,55.0,1969.0,México,MID,,Pedro Romero Sánchez,Pedro,Romero Sánchez,Romero,Sánchez
538,-1.0,0.0,México,MID,,Lucía Moreno Martínez,Lucía,Moreno Martínez,Moreno,Martínez
539,43.0,1981.0,Brasil,UPPER,,María Rodríguez González,María,Rodríguez González,Rodríguez,González
540,-1.0,0.0,Argentina,LOWER,,Pedro García,Pedro,García,García,
541,78.0,1946.0,Paraguay,MID,,José Ruiz Muñoz,José,Ruiz Muñoz,Ruiz,Muñoz
542,52.0,1972.0,México,UPPER,,Luis Sánchez Gutiérrez,Luis,Sánchez Gutiérrez,Sánchez,Gutiérrez
543,59.0,1965.0,Paraguay,LOWER,Sra,Pilar Jiménez,Pilar,Jiménez,Jiménez,
544,,,,,,María Gutiérrez Romero,María,Gutiérrez Romero,Gutiérrez,Romero
545,,,,,,Pedro Moreno,Pedro,Moreno,Moreno,
546,80.0,1944.0,Argentina,LOWER,,María Martínez,María,Martínez,Martínez,
547,70.0,1954.0,México,UPPER,Mg,Ana Álvarez,Ana,Álvarez,Álvarez,
548,-1.0,0.0,Uruguay,LOWER,,Ana Sánchez López,Ana,Sánchez López,Sánchez,López
549,31.0,1993.0,Paraguay,LOWER,Sra,Marta Hernández,Marta,Hernández,Hernández,
550,46.0,1978.0,Unknown,LOWER,,Fernando Pérez,Fernando,Pérez,Pérez,
551,73.0,1951.0,México,MID,,José Muñoz Álvarez,José,Muñoz Álvarez,Muñoz,Álvarez
552,,,,,Col,Juan Álvarez,Juan,Álvarez,Álvarez,
553,60.0,1964.0,Uruguay,MID,,Pablo Díaz,Pablo,Díaz,Díaz,
554,,,,,,Francisco Hernández,Francisco,Hernández,Hernández,
555,48.0,1976.0,Uruguay,LOWER,,Luis López Alonso,Luis,López Alonso,López,Alonso
556,67.0,1957.0,Uruguay,LOWER,,Carmen Sánchez,Carmen,Sánchez,Sánchez,
557,38.0,1986.0,Chile,UPPER,,Elena Fernández García,Elena,Fernández García,Fernández,García
558,,,,,,Elena Ruiz,Elena,Ruiz,Ruiz,
559,35.0,1989.0,Argentina,LOWER,,Juan González Gutiérrez,Juan,González Gutiérrez,González,Gutiérrez
560,65.0,1959.0,México,UPPER,,Fernando Rodríguez Sánchez,Fernando,Rodríguez Sánchez,Rodríguez,Sánchez
561,,,,,,Luis López,Luis,López,López,
562,-1.0,0.0,Paraguay,LOWER,,Rafael Romero,Rafael,Romero,Romero,
563,,,,,,Isabel Moreno,Isabel,Moreno,Moreno,
564,48.0,1976.0,Uruguay,MID,,José López,José,López,López,
565,72.0,1952.0,Unknown,UPPER,,Pilar Moreno,Pilar,Moreno,Moreno,
566,71.0,1953.0,Unknown,UPPER,,Pablo Martín,Pablo,Martín,Martín,
567,65.0,1959.0,Argentina,MID,,Pedro Romero,Pedro,Romero,Romero,
568,-1.0,0.0,Uruguay,MID,,Francisco Muñoz Martín,Francisco,Muñoz Martín,Muñoz,Martín
569,63.0,1961.0,México,UPPER,,Francisco Martínez Sánchez,Francisco,Martínez Sánchez,Martínez,Sánchez
570,83.0,1941.0,Argentina,UPPER,,Luis López,Luis,López,López,
571,32.0,1992.0,México,LOWER,,Fernando Díaz Alonso,Fernando,Díaz Alonso,Díaz,Alonso
572,56.0,1968.0,México,LOWER,,Sofía Pérez Díaz,Sofía,Pérez Díaz,Pérez,Díaz
573,77.0,1947.0,México,LOWER,,Javier Gutiérrez,Javier,Gutiérrez,Gutiérrez,
574,39.0,1985.0,México,UPPER,,Francisco Alonso,Francisco,Alonso,Alonso,
575,-1.0,0.0,Argentina,LOWER,,Carlos Díaz,Carlos,Díaz,Díaz,
576,-1.0,0.0,Uruguay,LOWER,,Luis Muñoz,Luis,Muñoz,Muñoz,
